timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603210900010,3245,/user/readall,200,,Thread Group 1-301,text,true,,124363,128,190,190,http://localhost:8082/user/readall,3240,0,0
1603210900188,3089,/task/create,201,,Thread Group 1-259,text,true,,293,273,190,190,http://localhost:8082/task/create,3088,0,0
1603210900008,3281,/user/readall,200,,Thread Group 1-267,text,true,,124363,128,190,190,http://localhost:8082/user/readall,3263,0,0
1603210900013,3347,/user/readall,200,,Thread Group 1-302,text,true,,124363,128,191,191,http://localhost:8082/user/readall,3342,0,0
1603210902429,941,/user/readall,200,,Thread Group 1-329,text,true,,124032,128,191,191,http://localhost:8082/user/readall,758,0,0
1603210900034,3488,/task/readall,200,,Thread Group 1-214,text,true,,40389,128,194,194,http://localhost:8082/task/readall,3486,0,0
1603210903314,340,/user/create,201,,Thread Group 1-391,text,true,,321,256,196,196,http://localhost:8082/user/create,340,0,0
1603210900200,3456,/user/create,201,,Thread Group 1-339,text,true,,321,256,196,196,http://localhost:8082/user/create,3456,0,0
1603210900243,3415,/task/update,202,,Thread Group 1-207,text,true,,293,300,196,196,http://localhost:8082/task/update/2348,3415,0,0
1603210900033,3630,/user/readall,200,,Thread Group 1-306,text,true,,124423,128,195,195,http://localhost:8082/user/readall,3625,0,0
1603210898148,5517,/user/readall,200,,Thread Group 1-247,text,true,,124423,128,195,195,http://localhost:8082/user/readall,5512,0,0
1603210903669,2,/user/update,202,,Thread Group 1-306,text,true,,321,239,195,195,http://localhost:8082/user/update/2485,2,0,0
1603210903671,2,/task/create,201,,Thread Group 1-306,text,true,,293,273,195,195,http://localhost:8082/task/create,2,0,0
1603210903670,6,/user/update,202,,Thread Group 1-247,text,true,,321,239,195,195,http://localhost:8082/user/update/2446,6,0,0
1603210903676,2,/task/create,201,,Thread Group 1-247,text,true,,293,273,195,195,http://localhost:8082/task/create,2,0,0
1603210903695,4,/user/create,201,,Thread Group 1-397,text,true,,321,256,196,196,http://localhost:8082/user/create,4,0,1
